22	id2	id3	genre	()	()	()	()	Anti-war Texas congressman and onetime Libertarian Party presidential nominee Ron Paul was drawing 10 percent support in Monday 's poll , and a growing number of independents have told pollsters they are considering voting for him .	Anti-war Texas congressman and onetime Libertarian Party presidential nominee Ron Paul was drawing 10 percent support after Monday 's poll , and a growing number of independents have told pollsters they are considering voting for him .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
23	id2	id3	genre	()	()	()	()	Last month UCL 's student union cancelled at the last minute a talk from Abu Usamah , a firebrand imam with Salafi leanings who was once recorded by Channel 4 saying gays should be '' thrown off a mountain , '' after pressure from CSR and campus gay rights groups .	Last month UCL 's student union cancelled after the last minute a talk from Abu Usamah , a firebrand imam with Salafi leanings who was once recorded by Channel 4 saying gays should be '' thrown off a mountain , '' after pressure from CSR and campus gay rights groups .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
24	id2	id3	genre	()	()	()	()	Since the release of images of a gaunt and depressed looking Betancourt in November , followed by the testimonies of six recently released hostages , '' we all know that Ingrid 's physical health is more than just worrisome , '' said Delloye .	Since the release of images of a gaunt and depressed looking Betancourt before december , followed by the testimonies of six recently released hostages , '' we all know that Ingrid 's physical health is more than just worrisome , '' said Delloye .	entailment	entailment	entailment	entailment	entailment	entailment
25	id2	id3	genre	()	()	()	()	Since the release of images of a gaunt and depressed looking Betancourt in November , followed by the testimonies of six recently released hostages , '' we all know that Ingrid 's physical health is more than just worrisome , '' said Delloye .	Since the release of images of a gaunt and depressed looking Betancourt after November , followed by the testimonies of six recently released hostages , '' we all know that Ingrid 's physical health is more than just worrisome , '' said Delloye .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
26	id2	id3	genre	()	()	()	()	When he first took charge of the business in the 1970s , aged just 25 , it was all about ice-cream vans .	When he first took charge of the business after the 1970s , aged just 25 , it was all about ice-cream vans .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
27	id2	id3	genre	()	()	()	()	Nine dogs competed in Friday 's contest at the American Society for the Prevention of Cruelty to Animals .	Nine dogs competed after Friday 's contest at the American Society for the Prevention of Cruelty to Animals .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
28	id2	id3	genre	()	()	()	()	The U.S. military presence reached a peak of 166,000 troops in October 2007 .	The U.S. military presence reached a peak of 166,000 troops before november 2007 .	entailment	entailment	entailment	entailment	entailment	entailment
29	id2	id3	genre	()	()	()	()	The U.S. military presence reached a peak of 166,000 troops in October 2007 .	The U.S. military presence reached a peak of 166,000 troops after October 2007 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
30	id2	id3	genre	()	()	()	()	The long-awaited descent into the crater -- measuring a half-mile across and about 200 to 230 feet deep -- had been on hold since July , when a series of sun-blotting dust storms raged in the southern hemisphere .	The long-awaited descent into the crater -- measuring a half-mile across and about 200 to 230 feet deep -- had been on hold since september , when a series of sun-blotting dust storms raged in the southern hemisphere .	entailment	entailment	entailment	entailment	entailment	entailment
31	id2	id3	genre	()	()	()	()	The long-awaited descent into the crater -- measuring a half-mile across and about 200 to 230 feet deep -- had been on hold since July , when a series of sun-blotting dust storms raged in the southern hemisphere .	The long-awaited descent into the crater -- measuring a half-mile across and about 200 to 230 feet deep -- had been on hold before July , when a series of sun-blotting dust storms raged in the southern hemisphere .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
32	id2	id3	genre	()	()	()	()	WASHINGTON -LRB- AP -RRB- - Four Washington Wizards players have been fined $ 10,000 apiece for making light of Gilbert Arenas ' antics before Tuesday 's game at Philadelphia .	WASHINGTON -LRB- AP -RRB- - Four Washington Wizards players have been fined $ 10,000 apiece for making light of Gilbert Arenas ' antics at Tuesday 's game at Philadelphia .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
33	id2	id3	genre	()	()	()	()	Far tougher tests lie ahead for Nigel Worthington 's team , for whom the group three matches at home to Poland on March 28 and Slovenia four days later are likely to determine their chances of reaching their first leading tournament finals since 1986 .	Far tougher tests lie ahead for Nigel Worthington 's team , for whom the group three matches at home to Poland on March 28 and Slovenia four days later are likely to determine their chances of reaching their first leading tournament finals since 1988 .	entailment	entailment	entailment	entailment	entailment	entailment
34	id2	id3	genre	()	()	()	()	Far tougher tests lie ahead for Nigel Worthington 's team , for whom the group three matches at home to Poland on March 28 and Slovenia four days later are likely to determine their chances of reaching their first leading tournament finals since 1986 .	Far tougher tests lie ahead for Nigel Worthington 's team , for whom the group three matches at home to Poland on March 28 and Slovenia four days later are likely to determine their chances of reaching their first leading tournament finals before 1986 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
35	id2	id3	genre	()	()	()	()	The first part of the £ 334m super hospital on Uttoxeter Road opened to patients in March 2006 .	The first part of the £ 334m super hospital on Uttoxeter Road opened to patients before april 2006 .	entailment	entailment	entailment	entailment	entailment	entailment
36	id2	id3	genre	()	()	()	()	The first part of the £ 334m super hospital on Uttoxeter Road opened to patients in March 2006 .	The first part of the £ 334m super hospital on Uttoxeter Road opened to patients after March 2006 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
37	id2	id3	genre	()	()	()	()	Testing started in September 2006 as part of a plan to eliminate the disease from the state 's livestock and wildlife populations , the board said .	Testing started before october 2006 as part of a plan to eliminate the disease from the state 's livestock and wildlife populations , the board said .	entailment	entailment	entailment	entailment	entailment	entailment
38	id2	id3	genre	()	()	()	()	Testing started in September 2006 as part of a plan to eliminate the disease from the state 's livestock and wildlife populations , the board said .	Testing started after September 2006 as part of a plan to eliminate the disease from the state 's livestock and wildlife populations , the board said .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
39	id2	id3	genre	()	()	()	()	In a letter sent to Ms. Hamann after the integrity report was released in July , Mr. Perlee cited what he said were more than a dozen factual errors .	In a letter sent to Ms. Hamann after the integrity report was released before august , Mr. Perlee cited what he said were more than a dozen factual errors .	entailment	entailment	entailment	entailment	entailment	entailment
40	id2	id3	genre	()	()	()	()	In a letter sent to Ms. Hamann after the integrity report was released in July , Mr. Perlee cited what he said were more than a dozen factual errors .	In a letter sent to Ms. Hamann after the integrity report was released after July , Mr. Perlee cited what he said were more than a dozen factual errors .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
41	id2	id3	genre	()	()	()	()	If P2P-Next has its way , televisions , computers and mobile phones will all support a standardised P2P network for streaming content distribution in the future .	If P2P-Next has its way , televisions , computers and mobile phones will all support a standardised P2P network for streaming content distribution after the future .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
42	id2	id3	genre	()	()	()	()	It 's a sign of the times , '' said Jim Farley , Ford 's head of marketing , who joined the U.S. automaker last year after 17 years at Toyota .	It 's a sign of the times , '' said Jim Farley , Ford 's head of marketing , who joined the U.S. automaker last year at 17 years at Toyota .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
43	id2	id3	genre	()	()	()	()	- Second quarter 2009 net revenue was $ 255.4 million , which is a decrease of 37.1 % from $ 406.2 million for the same period in 2008 .	- Second quarter 2009 net revenue was $ 255.4 million , which is a decrease of 37.1 % from $ 406.2 million for the same period before 2009 .	entailment	entailment	entailment	entailment	entailment	entailment
44	id2	id3	genre	()	()	()	()	- Second quarter net income was $ 23.1 million versus a net loss of $ 27.9 million for the same period in 2008 .	- Second quarter net income was $ 23.1 million versus a net loss of $ 27.9 million for the same period before 2009 .	entailment	entailment	entailment	entailment	entailment	entailment
45	id2	id3	genre	()	()	()	()	- Second quarter 2009 Adjusted EBITDA -LRB- 1 -RRB- was $ 72.7 million , which is a decrease of 28.3 % from $ 101.4 million for the same period in 2008 . ''	- Second quarter 2009 Adjusted EBITDA -LRB- 1 -RRB- was $ 72.7 million , which is a decrease of 28.3 % from $ 101.4 million for the same period before 2009 . ''	entailment	entailment	entailment	entailment	entailment	entailment
46	id2	id3	genre	()	()	()	()	The first Panaf in July 1969 , seven years after Algeria won its freedom from France in a bitter war , was devoted to decolonisation , which still had to reach Namibia , Angola , Guinea-Bissau and other countries , while South Africa was then under the yoke of apartheid .	The first Panaf before august 1969 , seven years after Algeria won its freedom from France in a bitter war , was devoted to decolonisation , which still had to reach Namibia , Angola , Guinea-Bissau and other countries , while South Africa was then under the yoke of apartheid .	entailment	entailment	entailment	entailment	entailment	entailment
47	id2	id3	genre	()	()	()	()	They reunited seven years later , but their recent 19-date Better tour failed to fill stadiums , despite offers of free tickets .	They reunited seven years before , but their recent 19-date Better tour failed to fill stadiums , despite offers of free tickets .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
48	id2	id3	genre	()	()	()	()	The S & P 500 , which is off 16.7 percent from its record closing high in October , sank below its previous 2008 closing low set on January 22 when the U.S. Federal Reserve made an emergency interest-rate cut in its efforts to ease credit market strains and get a sputtering economy going .	The S & P 500 , which is off 16.7 percent from its record closing high before november , sank below its previous 2008 closing low set on January 22 when the U.S. Federal Reserve made an emergency interest-rate cut in its efforts to ease credit market strains and get a sputtering economy going .	entailment	entailment	entailment	entailment	entailment	entailment
49	id2	id3	genre	()	()	()	()	Dioceses told researchers that insurers have covered about one-quarter to one-third of abuse-related expenses each year since 2004 .	Dioceses told researchers that insurers have covered about one-quarter to one-third of abuse-related expenses each year since 2006 .	entailment	entailment	entailment	entailment	entailment	entailment
50	id2	id3	genre	()	()	()	()	Dioceses told researchers that insurers have covered about one-quarter to one-third of abuse-related expenses each year since 2004 .	Dioceses told researchers that insurers have covered about one-quarter to one-third of abuse-related expenses each year before 2004 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
51	id2	id3	genre	()	()	()	()	The government death toll , which has not been revised since Thursday , stands at around 800 .	The government death toll , which has not been revised before Thursday , stands at around 800 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
52	id2	id3	genre	()	()	()	()	Eastern Europe is getting a cold shower after years of heady growth fueled by cheap bank loans and the euphoria of EU membership in 2004 .	Eastern Europe is getting a cold shower after years of heady growth fueled by cheap bank loans and the euphoria of EU membership before 2005 .	entailment	entailment	entailment	entailment	entailment	entailment
53	id2	id3	genre	()	()	()	()	The new borrowing will bring Japan 's public debt to about $ 9.4 trillion , or 181 percent of gross domestic product , at the end of March 2011 , by far the highest in the industrialized world .	The new borrowing will bring Japan 's public debt to about $ 9.4 trillion , or 181 percent of gross domestic product , before the end of april 2011 , by far the highest in the industrialized world .	entailment	entailment	entailment	entailment	entailment	entailment
54	id2	id3	genre	()	()	()	()	The new borrowing will bring Japan 's public debt to about $ 9.4 trillion , or 181 percent of gross domestic product , at the end of March 2011 , by far the highest in the industrialized world .	The new borrowing will bring Japan 's public debt to about $ 9.4 trillion , or 181 percent of gross domestic product , after the end of March 2011 , by far the highest in the industrialized world .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
55	id2	id3	genre	()	()	()	()	The Angolans were furious , but their mood changed dramatically four minutes later with a moment of magic from Manucho .	The Angolans were furious , but their mood changed dramatically four minutes before with a moment of magic from Manucho .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
56	id2	id3	genre	()	()	()	()	I personally think it 's great , '' he said , joining six other crew members at a news conference in Tokyo after last month 's 14-day mission that set up Japan 's first space laboratory .	I personally think it 's great , '' he said , joining six other crew members at a news conference in Tokyo at last month 's 14-day mission that set up Japan 's first space laboratory .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
57	id2	id3	genre	()	()	()	()	Three years later , when the Navy planned to send Adm. Crowe to London and force him into retirement , his friends in the other services began a widespread and highly unusual campaign to save his job .	Three years before , when the Navy planned to send Adm. Crowe to London and force him into retirement , his friends in the other services began a widespread and highly unusual campaign to save his job .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
58	id2	id3	genre	()	()	()	()	But American raised the number of miles needed for a business class flight to 50,000 in advance , 100,000 at the last minute .	But American raised the number of miles needed for a business class flight to 50,000 in advance , 100,000 after the last minute .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
59	id2	id3	genre	()	()	()	()	But after a 10-year campaign by families of the dead , an inquest in Portsmouth ruled that medication had been a factor in five deaths at the Gosport War Memorial Hospital between 1996 and 1999 .	But after a 10-year campaign by families of the dead , an inquest in Portsmouth ruled that medication had been a factor in five deaths at the Gosport War Memorial Hospital between 1995 and 1999 .	entailment	entailment	entailment	entailment	entailment	entailment
60	id2	id3	genre	()	()	()	()	But after a 10-year campaign by families of the dead , an inquest in Portsmouth ruled that medication had been a factor in five deaths at the Gosport War Memorial Hospital between 1996 and 1999 .	But after a 10-year campaign by families of the dead , an inquest in Portsmouth ruled that medication had been a factor in five deaths at the Gosport War Memorial Hospital between 1997 and 1999 .	neutral	neutral	neutral	neutral	neutral	neutral
61	id2	id3	genre	()	()	()	()	Abbey Mills has defended its plans as an extension of its weekly worship since 1996 , when it bought the site for £ 1.6 million .	Abbey Mills has defended its plans as an extension of its weekly worship since 1998 , when it bought the site for £ 1.6 million .	entailment	entailment	entailment	entailment	entailment	entailment
62	id2	id3	genre	()	()	()	()	Abbey Mills has defended its plans as an extension of its weekly worship since 1996 , when it bought the site for £ 1.6 million .	Abbey Mills has defended its plans as an extension of its weekly worship before 1996 , when it bought the site for £ 1.6 million .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
63	id2	id3	genre	()	()	()	()	Minutes later , Ryuhei -LRB- Teruyuki Kagawa -RRB- , an administrative middle manager , has packed his belongings in a paper shopping bag and headed out , having been rendered redundant .	Minutes before , Ryuhei -LRB- Teruyuki Kagawa -RRB- , an administrative middle manager , has packed his belongings in a paper shopping bag and headed out , having been rendered redundant .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
64	id2	id3	genre	()	()	()	()	The market suffered three straight days of losses and the S & P put in its biggest weekly drop since early July , with data on Friday showing new orders for long-lasting U.S. manufactured goods falling by their biggest margin in seven months .	The market suffered three straight days of losses and the S & P put in its biggest weekly drop since early september , with data on Friday showing new orders for long-lasting U.S. manufactured goods falling by their biggest margin in seven months .	entailment	entailment	entailment	entailment	entailment	entailment
65	id2	id3	genre	()	()	()	()	The market suffered three straight days of losses and the S & P put in its biggest weekly drop since early July , with data on Friday showing new orders for long-lasting U.S. manufactured goods falling by their biggest margin in seven months .	The market suffered three straight days of losses and the S & P put in its biggest weekly drop before early July , with data on Friday showing new orders for long-lasting U.S. manufactured goods falling by their biggest margin in seven months .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
66	id2	id3	genre	()	()	()	()	The dramatic developments that began to unfold a little before midnight Saturday will have a severe impact on Malaysian politics , which have been in turmoil since the March 8 elections handed the governing National Front coalition its worst-ever result .	The dramatic developments that began to unfold a little at midnight Saturday will have a severe impact on Malaysian politics , which have been in turmoil since the March 8 elections handed the governing National Front coalition its worst-ever result .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
67	id2	id3	genre	()	()	()	()	Parents were paid C $ 500 -LRB- $ 425 at today 's exchange rate -RRB- and C $ 1,000 for their first and second offspring respectively ; subsequent children earned as much as C $ 8,000 .	Parents were paid C $ 500 -LRB- $ 425 after today 's exchange rate -RRB- and C $ 1,000 for their first and second offspring respectively ; subsequent children earned as much as C $ 8,000 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
68	id2	id3	genre	()	()	()	()	Heinz posted profit of $ 276.7 million , or 87 cents a share , in its second quarter , ended October 29 , compared with $ 227 million , or 71 cents a share , a year earlier .	Heinz posted profit of $ 276.7 million , or 87 cents a share , in its second quarter , ended October 29 , compared with $ 227 million , or 71 cents a share , a year after .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
69	id2	id3	genre	()	()	()	()	At September 30 , 2009 , the tangible common equity to tangible assets ratio -LRB- non-GAAP measure -RRB- equaled 6.02 % , up slightly from 5.95 % at June 30 , 2009 , and the tangible book value per share -LRB- non-GAAP measure -RRB- equaled $ 4.24 , compared to $ 4.25 at June 30 , 2009 .	At September 30 , 2009 , the tangible common equity to tangible assets ratio -LRB- non-GAAP measure -RRB- equaled 6.02 % , up slightly from 5.95 % before july 30 , 2009 , and the tangible book value per share -LRB- non-GAAP measure -RRB- equaled $ 4.24 , compared to $ 4.25 at June 30 , 2009 .	entailment	entailment	entailment	entailment	entailment	entailment
70	id2	id3	genre	()	()	()	()	At September 30 , 2009 , the tangible common equity to tangible assets ratio -LRB- non-GAAP measure -RRB- equaled 6.02 % , up slightly from 5.95 % at June 30 , 2009 , and the tangible book value per share -LRB- non-GAAP measure -RRB- equaled $ 4.24 , compared to $ 4.25 at June 30 , 2009 .	At September 30 , 2009 , the tangible common equity to tangible assets ratio -LRB- non-GAAP measure -RRB- equaled 6.02 % , up slightly from 5.95 % after June 30 , 2009 , and the tangible book value per share -LRB- non-GAAP measure -RRB- equaled $ 4.24 , compared to $ 4.25 at June 30 , 2009 .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
71	id2	id3	genre	()	()	()	()	This was far from a wholehearted conversion , either by Labour ministers or by the Treasury , but it paved the way for the tougher policies brought in after 1979 by Geoffrey Howe and Nigel Lawson .	This was far from a wholehearted conversion , either by Labour ministers or by the Treasury , but it paved the way for the tougher policies brought in at 1979 by Geoffrey Howe and Nigel Lawson .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
72	id2	id3	genre	()	()	()	()	The glut of foreclosed homes continues to push property values lower and leaves the housing industry mired in its worst recession since the 1930s .	The glut of foreclosed homes continues to push property values lower and leaves the housing industry mired in its worst recession before the 1930s .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
73	id2	id3	genre	()	()	()	()	Any attempt to postpone the coming election will lead to a constitutional vacuum that this country will face , because the current Iraqi parliament will lose its legitimacy after January 16 , 2010 , which will cause a wave of chaos in this country that could ruin all that we 've achieved , '' al-Maliki said in a statement on Tuesday .	Any attempt to postpone the coming election will lead to a constitutional vacuum that this country will face , because the current Iraqi parliament will lose its legitimacy at January 16 , 2010 , which will cause a wave of chaos in this country that could ruin all that we 've achieved , '' al-Maliki said in a statement on Tuesday .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
74	id2	id3	genre	()	()	()	()	For the Tories it was a significant victory yesterday to witness Gordon Brown finally admitting to what any sane person had concluded was necessary not just a year ago but at least two years ago as we entered this crisis .	For the Tories it was a significant victory yesterday to witness Gordon Brown finally admitting to what any sane person had concluded was necessary not just a year ago but after least two years ago as we entered this crisis .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
75	id2	id3	genre	()	()	()	()	Then , a week later -LRB- explained Katherine -RRB- she had flown to Romania , where she adopted an orphan who looked exactly like Dylan and unknowingly became the dead girl 's substitute .	Then , a week before -LRB- explained Katherine -RRB- she had flown to Romania , where she adopted an orphan who looked exactly like Dylan and unknowingly became the dead girl 's substitute .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
76	id2	id3	genre	()	()	()	()	An investigation into the cause of the fire , which broke out just before midnight on Monday , is under way , but West Sussex Fire and Rescue said arson had not been ruled out .	An investigation into the cause of the fire , which broke out just at midnight on Monday , is under way , but West Sussex Fire and Rescue said arson had not been ruled out .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
77	id2	id3	genre	()	()	()	()	It was the third rate reduction since August and comes amid much discussion about whether America is heading towards an economic recession .	It was the third rate reduction since october and comes amid much discussion about whether America is heading towards an economic recession .	entailment	entailment	entailment	entailment	entailment	entailment
78	id2	id3	genre	()	()	()	()	It was the third rate reduction since August and comes amid much discussion about whether America is heading towards an economic recession .	It was the third rate reduction before August and comes amid much discussion about whether America is heading towards an economic recession .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
79	id2	id3	genre	()	()	()	()	The Geraldine R. Dodge Foundation 's biennial poetry festival is billed as America 's largest and has drawn prize-winning poets , scholars and word-lovers to New Jersey since 1986 . ''	The Geraldine R. Dodge Foundation 's biennial poetry festival is billed as America 's largest and has drawn prize-winning poets , scholars and word-lovers to New Jersey since 1988 . ''	entailment	entailment	entailment	entailment	entailment	entailment
80	id2	id3	genre	()	()	()	()	The Geraldine R. Dodge Foundation 's biennial poetry festival is billed as America 's largest and has drawn prize-winning poets , scholars and word-lovers to New Jersey since 1986 . ''	The Geraldine R. Dodge Foundation 's biennial poetry festival is billed as America 's largest and has drawn prize-winning poets , scholars and word-lovers to New Jersey before 1986 . ''	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
81	id2	id3	genre	()	()	()	()	That compares with net debt of £ 240m at the end of June .	That compares with net debt of £ 240m before the end of july .	entailment	entailment	entailment	entailment	entailment	entailment
82	id2	id3	genre	()	()	()	()	That compares with net debt of £ 240m at the end of June .	That compares with net debt of £ 240m after the end of June .	contradiction	contradiction	contradiction	contradiction	contradiction	contradiction
83	id2	id3	genre	()	()	()	()	This week Blessing Chebundo became the fifth MDC MP to be arrested since April and faces charges of rape allegedly committed four months ago .	This week Blessing Chebundo became the fifth MDC MP to be arrested since june and faces charges of rape allegedly committed four months ago .	entailment	entailment	entailment	entailment	entailment	entailment
